question_id,question_content,question_tags
6634785,what medicine will work for ocd anxiety adhd  i am on zoloft but my intrusive thoughts stop me from being productive always caught up in my thoughts,feeling anxious  adhd  obsessive compulsive disorder  sertraline  anxiety  zoloft
6634818,jan 30 hcg 19feb 3 hcg 121feb 5 hcg 452feb 7 hcg 1176feb 9 hcg 992feb 11 hcg 398no bleeding  no spottingwhen can i expect bleeding miscarriage,pregnancy loss  spontaneous abortion
6634824,had cmp in 7 2014 alt was 15 and is now 31  ast was 19 and is now 38 should i worry bilirubin was 6 and now 1 all normal except high potassium,hyperkalemia  kaon cl  sgpt  sgot  potassium  micro k  klotrix  klorvess  klorcon  klor con
6635223,i got put on the birth control pill  saturday last week  and i had sexual intercourse 3days after  could i be pregnant  pain left side of abdomen w d,sexual intercourse  oral contraceptive  pregnancy  contraception  birth control
6635576,saw doc yesterdaytold me not uti prescribed just azo and motrin got more pain overnite orange liquid makes it hurt should i continue taking it,urinary tract infections  motrin  ibuprofen
6635577,for a month now  i have had tingling along with a burning sensation on the left side of my face my right arm and hand also tingle numb also foot,tingling  paresthesia  numbness  burning sensation
6636490,having left side head ache and eye pain pain travels down left side of  face neck shoulder arm and hand,eye pain  headache  travel
6636776,in what situations  other than atrial fibrillation having to do with the heartnot dvt would a patient be on iv heparin for example  preop for cabg,atrial fibrillation  blood clot in leg  deep venous thrombosis  heparin  fibrillation  coronary artery bypass graft
6636944,had ct scan done and 2 tumors found in my liver and a possible mass on my ovary have appointments with drs but want to know how worried i should be,ct scan  computed tomography
6636945,just trying to figure out a late period im about a week late  took pregnancy tests that were negative  didnt have unprotected sex  and now i have a lot of ewcm i was under a lot way more than normal of stress during the time of predicted ovulation,menses  stress  pregnancy loss  ovulation  delayed menstrual period  spontaneous abortion  menstrual  menstrual cycle  sex  pregnancy
6637018,chest pain right side under breast to back all activity hurts ripping pain during cough hiccups breath 1 week duration normal xray bloodwork hashimoto,cough  hiccups  chest pain  chest tightness  chest pressure  angina  roentgen rays
6637035,we missed the appointment because we have no electricity at this time we will reschedule appointmenthere are the things we need to discuss with you1 recurrent kidney stones taking urocit k 2 high fasting blood sugar taking metformin3 high para,kidney stones  nephrolithiasis  number of pregnancies  urocit k  metformin  sugar  kidney stones  glucose  glucophage  fasting blood sugar
6637157,my husband recently had the stomach flu i am now suffering from nausea and vomiting but i do not have fever  chills  diarrhea  or stomach pain only nausea and vomiting could that be the stomach flu or could it likely be something else,vomiting  stomach pain  stomach fl  diarrhea  fever  nausea  gastroenteritis  fl  loose stools  stomach discomfort
6637257,miss 3 pills in first week and had sex without pulling out period ended 5 days ago what are the chances i could get pregnant,sex  pregnancy
6637366,may hands and feet are always ice cold numb even after working out also think tos syndrome in both arms as that is severe pan in neck back shoulder,numbness  working out  workout
6637622,painful bms  past blood in stool  random low grade fevers  cramps and pain excess gas  decreased appetite its been 4 months now what is this,appetite  decreased appetite  fever  blood in stool  gastrointestinal bleeding  digestive bleeding  feces  markedly decreased appetite  reduced appetite
663775,i have mono but im not very tired just a mild sore throat and my spleen is a bit enlarged can i still weight lift hard to believe myspleenwillburst,sore throat  throat pain  infectious mononucleosis  mono  weight training
6638019,had sinus surgery on the 11 2 15 and had a maxillary cyst removed 5 days post op constant right sided headache and earache what could it be,earache  headache  sinus surgery  surgery
6638395,i had drie cum on my finger that i had bearly felt from my pants cause they were wet after i touched my gf panties for 2 min and then her upper part of the vagina can she get pregnant,semen  pregnancy
6638574,hi i injured my leg saturday night urgent care said i have a proximal fibula fracture its swollen around the calf area  no swelling in the knee,broken bone  urgent care
6639098,im on my period and it burns and itches when i pee  i usually use tampons and i had to stop because when i would have it in  it would get worse why,urine  urination  menstrual period  menstrual cycle  burns
6639550,how likely is it getting pregnant for the second time can make lupus fibro neuropathy sjogrens  raynauds  irregular heart beat worse,soft tissue injury  mitral valve prolapse  autonomic nervous system disorders  fibromyalgia  hypermobility syndrome  joint hypermobility  ligament laxity  dysautonomia
6639695,constant severe pain in right arm just below elbow and in the shoulder no recent injury heat ice and otc meds not helping,
6639742,two cmp and 1 cbc are completely normal ultrasound was normal should i still be concerned with cirrhosis my skin itches w o rash which worries me,rash  skin rash  cirrhosis of the liver  comprehensive metabolic panel  complete blood count  cmp  sonogram  cbc
6639808,is a clear sticky discharge normal with the depoprovera or possible pregnancy it is no smell or anything,pregnancy
6640177,i get brief sharp pains in my belly button and pelvic pain that sometimes goes down to my inner thighs  and my periods are not regularim not pregnant,pelvic pain
6640657,i have a sharp pulling rigid pain around belly button incision after gallbladder removal via laparoscopic,incision  gallbladder removal
6640833,wheat allergy  mostly not 100% gluten free diet still has gastro issues doc testing for celiac w  mostly glutenfree diet will test b accurate,gastroenteritis  hypersensitivity  celiac disease  gluten  gluten free diet  diet  wheat allergy  allergies
664102,could i still be pregnant with a false urine test that the dr gave me in the er i was told i had a uterine fibroid and scatica nerve today at the er,uterine fibroids  healthy pregnancy  urine  sciatica  pregnancy  nerve  fibroid  female health
6641507,hello  i had my right fallopian tube removed dec 26 due to an ectopic pregnancy where does the egg go and can it get fertilized,ectopic pregnancy  pregnancy
6641730,if pap smear test suggestive of lsil does it reqd biopsy before fibroid removal,pap smear  myomectomy  fibroid  cervical smear  biopsy
6642101,my fertility window was from the 30th of january to the 5th of february i had unprotected sex on january 28th can i be pregnant,vomiting  getting pregnant  menstrual period  menstrual cycle  healthy pregnancy  female health  emesis  sex  pregnancy  fertility
6642136,hi  yesterday i feel like i was going to be sick   and went dizzy where i couldnt see and now i have sore breasts am i  pregnant   also peeing alot,dizziness  breast pain  micturition  pregnancy  urine
6642634,i have a rash on the head and around the rim of my penis no itch no skin raised mild soreness i think it might be a yeast infection treatment,yeast infection  rash  skin rash  yeast  genital rash  candida
6642705,missed period for two months than started spotting with lower back pain after that heavy bleeding with clots for one day and stoped,back pain  missed period  hemorrhage  heavy bleeding  low back pain  pain in the back
6642833,he has blood in his stool doctor think he has milk allergy we tried many formula and does not like now he does not like to sleep what to do,hypersensitivity  milk allergy  sleep  formula  feces  allergies
6643353,39 year women w o child would like children still has ovulation but has diaphragmatic endometriosis need to make decision remove it or get pregnant,ovulation  endometriosis  pregnancy  children
6643431,is one more likely to have acute pancreatitis after endoscopic ultrasound if they had ap after ercp or eus does not cause ap like ercp,pancreatitis  ercp  sonogram  endoscopic ultrasound  endoscopic retrograde cholangiopancreatography
